series,section,number,name,price,image_url
"Promo-100",P,P-100,マーシャル・D・ティーチ(交流会 2025年7月開催記念品),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-100/10128.jpg
"Promo-100",P,P-080,モンキー・D・ルフィ(パラレル)(BANDAI CARD GAMES Fest 24-25 World Tour),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-100/10129.jpg
"Promo-100",P,P-080,モンキー・D・ルフィ(パラレル)(モスバーガータイアップキャンペーン),"7,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-100/10130.jpg
"Promo-200",P,P-107,ゴール・Ｄ・ロジャー(交流会2025年9月開催記念品),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10001.jpg
"Promo-200",P,P-101,トニートニー・チョッパー(プロモーションカードセット2025ゲットキャンペーン),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10002.jpg
"Promo-200",P,P-102,ナミ(プロモーションカードセット2025ゲットキャンペーン),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10003.jpg
"Promo-200",P,P-104,シャンクス(プロモーションカードセット2025ゲットキャンペーン),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10005.jpg
"Promo-200",P,P-105,サボ(プロモーションカードセット2025ゲットキャンペーン),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10006.jpg
"Promo-200",P,P-106,モンキー・D・ルフィ(プロモーションカードセット2025ゲットキャンペーン),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10007.jpg
"Promo-200",P,P-111,ニコ・ロビン(交流会 2025年11月開催記念品),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10008.jpg
"Promo-200",P,P-112,ナミ(交流会 2025年11月開催記念品),500 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10009.jpg
"Promo-200",P,P-113,ジュエリー・ボニー(交流会 2025年11月開催記念品),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10010.jpg
"Promo-200",P,P-114,ロロノア・ゾロ(交流会 2025年11月開催記念品),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10011.jpg
"Promo-200",P,P-117,ナミ(交流会),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10012.jpg
"Promo-200",P,P-109,ポートガス・D・エース(最強ジャンプ10月号付録),780 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10013.jpg
"Promo-200",P,P-115,ボア・ハンコック(Vジャンプ2026年1月特大号),780 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10014.jpg
"Promo-200",P,P-101,トニートニー・チョッパー(パラレル)(スタンダードバトルパック Vol.14),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10015.jpg
"Promo-200",P,P-102,ナミ(パラレル)(スタンダードバトルパック Vol.14),420 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10016.jpg
"Promo-200",P,P-103,ポートガス・D・エース(パラレル)(スタンダードバトルパック Vol.14),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10017.jpg
"Promo-200",P,P-104,シャンクス(パラレル)(スタンダードバトルパック Vol.14),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10018.jpg
"Promo-200",P,P-105,サボ(パラレル)(スタンダードバトルパック Vol.14),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10019.jpg
"Promo-200",P,P-106,モンキー・D・ルフィ(パラレル/ホロなし)(スタンダードバトルパック Vol.14),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10020.jpg
"Promo-200",P,P-106,モンキー・D・ルフィ(パラレル/ホロあり)(スタンダードバトルパック Vol.14),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/promo-200/10021.jpg
"Promo-200",P,P-120,サンジ(Vジャンプ2026年4月特大号),680 円,https://card.yuyu-tei.jp/opc/100_140/promo-200/10022.jpg
"Promo-200",P,P-118,リリス(交流会 2026年1月開催記念品),120 円,https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-200",P,P-119,ポートガス・Ｄ・エース(交流会 2026年3月開催記念品),220 円,https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SEC,OP02-120,ウタ(パラレル)(プレミアムカードコレクション-ウタ-),780 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10038.jpg
"Promo-op10",SEC,OP06-118,ロロノア・ゾロ(パラレル/箔押し)(2nd ANNIVERSARY SET),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10105.jpg
"Promo-op10",SEC,OP07-118,サボ(パラレル)(3rd ANNIVERSARY SET),"2,480 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10165.jpg
"Promo-op10",SEC,OP09-119,モンキー・D・ルフィ(パラレル)(3rd ANNIVERSARY SET),"24,800 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10166.jpg
"Promo-op10",SEC,OP05-119,モンキー・D・ルフィ(パラレル)(English 2nd Anniversary set日本語版),"4,980 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SR,OP01-025,ロロノア・ゾロ(パラレル)(フラッグシップバトル),"178,000 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10015.jpg
"Promo-op10",SR,OP02-036,ナミ(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10032.jpg
"Promo-op10",SR,OP03-013,マルコ(パラレル)(1st ANNIVERSARY SET),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10042.jpg
"Promo-op10",SR,OP01-070,ジュラキュール・ミホーク(パラレル)(フラッグシップバトル),"59,800 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10049.jpg
"Promo-op10",SR,OP01-094,カイドウ(パラレル)(フラッグシップバトル),"49,800 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SR,OP06-093,ペローナ(パラレル)(フラッグシップバトル),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10051.jpg
"Promo-op10",SR,OP02-004,エドワード・ニューゲート(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10070.jpg
"Promo-op10",SR,OP03-013,マルコ(パラレル)(プロモーションパックEX Vol.1),"1,480 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10071.jpg
"Promo-op10",SR,OP07-109,モンキー・D・ルフィ(パラレル),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10091.jpg
"Promo-op10",SR,OP05-093,ロブ・ルッチ(パラレル),500 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10096.jpg
"Promo-op10",SR,OP05-093,ロブ・ルッチ(パラレル/箔押し),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10097.jpg
"Promo-op10",SR,OP08-105,ジュエリー・ボニー(パラレル),"1,480 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10098.jpg
"Promo-op10",SR,OP08-105,ジュエリー・ボニー(パラレル/箔押し),"49,800 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10099.jpg
"Promo-op10",SR,OP02-013,ポートガス・D・エース(パラレル/箔押し)(2nd ANNIVERSARY SET),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10101.jpg
"Promo-op10",SR,OP04-083,サボ(パラレル/箔押し)(2nd ANNIVERSARY SET),"2,480 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10103.jpg
"Promo-op10",SR,OP07-064,サンジ(パラレル/箔押し)(2nd ANNIVERSARY SET),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10106.jpg
"Promo-op10",SR,OP08-069,シャーロット・リンリン(パラレル/箔押し)(2nd ANNIVERSARY SET),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10107.jpg
"Promo-op10",SR,OP08-074,ブラックマリア(パラレル)(始めようキャンペーン),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10112.jpg
"Promo-op10",SR,OP08-074,ブラックマリア(オーバーフレーム/パラレル)(始めようキャンペーン),"9,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10113.jpg
"Promo-op10",SR,OP07-109,モンキー・D・ルフィ(パラレル)(ONE PIECE DAY’24),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10125.jpg
"Promo-op10",SR,OP07-064,サンジ(パラレル)(プロモーションパックEX Vol.2),780 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10150.jpg
"Promo-op10",SR,OP09-065,サンジ(パラレル)(プロモーションパックEX Vol.2),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10152.jpg
"Promo-op10",SR,OP10-005,サンジ(パラレル)(フラッグシップバトル2025 10月優勝記念品),"34,800 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SR,OP07-015,モンキー・D・ドラゴン(パラレル)(プロモーションパックEX Vol.3),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10183.jpg
"Promo-op10",SR,OP08-106,ナミ(パラレル)(プロモーションパックEX Vol.3),"3,980 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SR,OP09-004,シャンクス(パラレル)(English 2nd Anniversary set日本語版),"2,980 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",SR,OP09-093,マーシャル・D・ティーチ(パラレル)(English 2nd Anniversary set日本語版),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10193.jpg
"Promo-op10",SR,OP10-032,たしぎ(パラレル)(プロモーションパックEX Vol.3),420 円,https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",R,OP01-013,サンジ(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10002.jpg
"Promo-op10",R,OP01-016,ナミ(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10003.jpg
"Promo-op10",R,OP01-005,ウタ(パラレル)(ONE PIECE FILM RED入場者プレゼント),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10008.jpg
"Promo-op10",R,OP01-017,ニコ・ロビン(パラレル)(ONE PIECE FILM RED入場者プレゼント),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10010.jpg
"Promo-op10",R,OP02-098,コビー(パラレル)(プロモーションパックVol.3),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10014.jpg
"Promo-op10",R,OP03-089,ブランニュー(パラレル),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10016.jpg
"Promo-op10",R,OP03-102,サンジ(パラレル)(スタンダードバトルパックVol.4),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10017.jpg
"Promo-op10",R,OP02-098,コビー(パラレル)(フラッグシップバトル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10018.jpg
"Promo-op10",R,OP01-005,ウタ(パラレル)(プレミアムカードコレクション),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10019.jpg
"Promo-op10",R,OP01-017,ニコ・ロビン(パラレル)(プレミアムカードコレクション),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10021.jpg
"Promo-op10",R,OP01-016,ナミ(パラレル)(ガールズエディション),"5,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10024.jpg
"Promo-op10",R,OP02-029,キャロット(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10026.jpg
"Promo-op10",R,OP04-105,シャーロット・アマンド(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10036.jpg
"Promo-op10",R,OP01-005,ウタ(パラレル)(プレミアムカードコレクション-ウタ-),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10037.jpg
"Promo-op10",R,OP03-044,カヤ(ホロ/パラレル）(スタンダードバトルパック Vol.6),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10045.jpg
"Promo-op10",R,OP01-041,光月モモの助(パラレル)(スタンダードバトルパックVol.7),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10048.jpg
"Promo-op10",R,OP05-106,シュラ(パラレル)(スタンダードバトルパックVol.7),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10052.jpg
"Promo-op10",R,OP01-035,お菊(パラレル)(BANDAI CARD GAMES Fest 23-24 Edition),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10054.jpg
"Promo-op10",R,OP03-102,サンジ(パラレル)(BANDAI CARD GAMES Fest 23-24 Edition),420 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10056.jpg
"Promo-op10",R,OP01-017,ニコ・ロビン(パラレル)(プロモーションパックVol.5),120 円,https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",R,OP05-005,カラス(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10062.jpg
"Promo-op10",R,OP01-114,X・ドレーク(パラレル)(ベストセレクションvol.2),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10063.jpg
"Promo-op10",R,OP06-104,菊之丞(パラレル),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10064.jpg
"Promo-op10",R,OP05-019,火拳(パラレル),220 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10065.jpg
"Promo-op10",R,OP01-114,X・ドレーク(パラレル)(プロモーションパックEX Vol.1),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10072.jpg
"Promo-op10",R,OP04-100,カポネ・ベッジ(パラレル)(プロモーションパックEX Vol.1),500 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10073.jpg
"Promo-op10",R,OP02-008,ジョズ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10074.jpg
"Promo-op10",R,OP03-112,シャーロット・プリン(パラレル),220 円,https://card.yuyu-tei.jp/noimage_100_140.jpg
"Promo-op10",R,OP07-053,ポートガス・D・エース(ホロなし/パラレル）,220 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10079.jpg
"Promo-op10",R,OP07-053,ポートガス・D・エース(ホロ/パラレル）,320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10080.jpg
"Promo-op10",R,OP05-067,ゾロ十郎(パラレル)(COMPLETE GUIDE),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10081.jpg
"Promo-op10",R,OP06-101,おナミ(パラレル)(COMPLETE GUIDE),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10082.jpg
"Promo-op10",R,OP06-047,シャーロット・プリン(ホロなし/パラレル）,220 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10086.jpg
"Promo-op10",R,OP06-047,シャーロット・プリン(ホロ/パラレル）,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10087.jpg
"Promo-op10",R,OP07-080,カク(パラレル),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10089.jpg
"Promo-op10",R,OP07-047,トラファルガー・ロー(パラレル),420 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10090.jpg
"Promo-op10",R,OP04-092,レベッカ(ホロ/パラレル)(スタンダードバトルパックVol.10),500 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10093.jpg
"Promo-op10",R,OP08-110,ワイパー(パラレル)(スタンダードバトルパックVol.10),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10094.jpg
"Promo-op10",R,OP03-044,カヤ(パラレル/箔押し)(2nd ANNIVERSARY SET),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10102.jpg
"Promo-op10",R,OP05-030,ドンキホーテ・ロシナンテ(パラレル/箔押し)(2nd ANNIVERSARY SET),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10104.jpg
"Promo-op10",R,OP07-021,ウルージ(パラレル)(始めようキャンペーン),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10110.jpg
"Promo-op10",R,OP07-021,ウルージ(オーバーフレーム/パラレル)(始めようキャンペーン),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10111.jpg
"Promo-op10",R,OP09-050,ナミ(パラレル)(始めようキャンペーン),320 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10114.jpg
"Promo-op10",R,OP09-050,ナミ(オーバーフレーム/パラレル)(始めようキャンペーン),"29,800 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10115.jpg
"Promo-op10",R,OP07-091,モンキー・D・ルフィ(パラレル)(プロモーションパックVol.6),120 円,https://card.yuyu-tei.jp/opc/100_140/promo-op10/10122.jpg
"Promo-op10",R,OP07-057,芳香脚(パラレル)(ベストセレクション vol.4),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/promo-op10/10133.jpg
